"No.","Time","Source","Destination","Protocol","Length","Info"
"2322","50.700669","192.168.0.105","192.168.0.104","TCP","54","57565  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"2323","50.702842","192.168.0.105","192.168.0.104","TCP","54","56956  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"2324","50.705737","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"2325","50.715420","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"2326","50.783732","192.168.0.105","192.168.0.104","TCP","54","56956  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"2327","50.783775","192.168.0.104","192.168.0.105","TCP","54","80  >  56956 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2328","50.783794","192.168.0.104","192.168.0.105","TCP","54","80  >  56956 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2329","50.790700","192.168.0.105","192.168.0.104","TCP","62","51151  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"2330","50.790763","192.168.0.104","192.168.0.105","TCP","62","80  >  51151 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"2331","50.801931","192.168.0.105","192.168.0.104","TCP","54","56956  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"2332","50.810312","192.168.0.105","192.168.0.104","TCP","54","51151  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"2333","50.822359","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"2334","50.827397","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"2335","50.837931","fe80::a160:a73d:f540:b055","ff02::fb","MDNS","123","Standard query response 0x0000 AAAA, cache flush fe80::f8da:caaa:890a:2905"
"2336","50.893176","192.168.0.105","192.168.0.104","TCP","54","51151  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"2337","50.893211","192.168.0.104","192.168.0.105","TCP","54","80  >  51151 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2338","50.893267","192.168.0.104","192.168.0.105","TCP","54","80  >  51151 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2339","50.896672","192.168.0.105","192.168.0.104","TCP","62","58451  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"2340","50.896727","192.168.0.104","192.168.0.105","TCP","62","80  >  58451 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"2341","50.934762","192.168.0.105","192.168.0.104","TCP","54","51151  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"2342","50.936933","192.168.0.105","192.168.0.104","TCP","54","58451  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"2343","50.943399","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"2344","50.951082","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"2345","51.003462","192.168.0.105","192.168.0.104","TCP","54","58451  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"2346","51.003566","192.168.0.104","192.168.0.105","TCP","54","80  >  58451 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2347","51.003644","192.168.0.104","192.168.0.105","TCP","54","80  >  58451 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2348","51.011446","192.168.0.105","192.168.0.104","TCP","62","59037  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"2349","51.011531","192.168.0.104","192.168.0.105","TCP","62","80  >  59037 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"2350","51.028167","192.168.0.105","192.168.0.104","TCP","54","58451  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"2351","51.029969","192.168.0.105","192.168.0.104","TCP","54","59037  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"2352","51.033580","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"2353","51.043499","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"2354","51.117130","192.168.0.105","192.168.0.104","TCP","54","59037  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"2355","51.117240","192.168.0.104","192.168.0.105","TCP","54","80  >  59037 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2356","51.117358","192.168.0.104","192.168.0.105","TCP","54","80  >  59037 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2357","51.121266","192.168.0.105","192.168.0.104","TCP","62","57097  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"2358","51.121428","192.168.0.104","192.168.0.105","TCP","62","80  >  57097 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"2359","51.163967","192.168.0.105","192.168.0.104","TCP","54","59037  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"2360","51.172042","192.168.0.105","192.168.0.104","TCP","54","57097  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"2361","51.175735","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"2362","51.179293","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"2363","51.232540","192.168.0.105","192.168.0.104","TCP","54","57097  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"2364","51.232644","192.168.0.104","192.168.0.105","TCP","54","80  >  57097 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2365","51.232877","192.168.0.104","192.168.0.105","TCP","54","80  >  57097 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2366","51.256829","192.168.0.105","192.168.0.104","TCP","62","55615  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"2367","51.257008","192.168.0.104","192.168.0.105","TCP","62","80  >  55615 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"2368","51.287416","192.168.0.105","192.168.0.104","TCP","54","57097  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"2369","51.289162","192.168.0.105","192.168.0.104","TCP","54","55615  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"2370","51.297331","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"2371","51.300632","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"2372","51.352657","192.168.0.105","192.168.0.104","TCP","54","55615  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"2373","51.352692","192.168.0.104","192.168.0.105","TCP","54","80  >  55615 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2374","51.352750","192.168.0.104","192.168.0.105","TCP","54","80  >  55615 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2375","51.357716","192.168.0.105","192.168.0.104","TCP","62","62177  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"2376","51.357771","192.168.0.104","192.168.0.105","TCP","62","80  >  62177 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"2377","51.399338","192.168.0.105","192.168.0.104","TCP","54","55615  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"2378","51.406653","192.168.0.105","192.168.0.104","TCP","54","62177  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"2379","51.410219","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"2380","51.414275","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"2381","51.455634","192.168.0.105","192.168.0.104","TCP","54","62177  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"2382","51.455670","192.168.0.104","192.168.0.105","TCP","54","80  >  62177 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2383","51.455690","192.168.0.104","192.168.0.105","TCP","54","80  >  62177 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2384","51.457370","192.168.0.105","192.168.0.104","TCP","62","63536  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"2385","51.457421","192.168.0.104","192.168.0.105","TCP","62","80  >  63536 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"2386","51.480589","192.168.0.105","192.168.0.104","TCP","54","62177  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"2387","51.490772","192.168.0.105","192.168.0.104","TCP","54","63536  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"2388","51.497817","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"2389","51.500393","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"2390","51.572735","192.168.0.105","192.168.0.104","TCP","54","63536  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"2391","51.572768","192.168.0.104","192.168.0.105","TCP","54","80  >  63536 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2392","51.572829","192.168.0.104","192.168.0.105","TCP","54","80  >  63536 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2393","51.588048","192.168.0.105","192.168.0.104","TCP","62","57033  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"2394","51.588103","192.168.0.104","192.168.0.105","TCP","62","80  >  57033 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"2395","51.610807","192.168.0.105","192.168.0.104","TCP","54","63536  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"2396","51.613316","192.168.0.105","192.168.0.104","TCP","54","57033  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"2397","51.616878","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"2398","51.619800","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"2399","51.681760","192.168.0.105","192.168.0.104","TCP","54","57033  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"2400","51.681831","192.168.0.104","192.168.0.105","TCP","54","80  >  57033 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2401","51.681920","192.168.0.104","192.168.0.105","TCP","54","80  >  57033 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2402","51.690419","192.168.0.105","192.168.0.104","TCP","62","62926  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"2403","51.690533","192.168.0.104","192.168.0.105","TCP","62","80  >  62926 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"2404","51.718431","192.168.0.105","192.168.0.104","TCP","54","57033  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"2405","51.720694","192.168.0.105","192.168.0.104","TCP","54","62926  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"2406","51.726518","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"2407","51.739218","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"2408","51.793284","192.168.0.105","192.168.0.104","TCP","54","62926  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"2409","51.793317","192.168.0.104","192.168.0.105","TCP","54","80  >  62926 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2410","51.793370","192.168.0.104","192.168.0.105","TCP","54","80  >  62926 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2411","51.797219","192.168.0.105","192.168.0.104","TCP","62","59976  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"2412","51.797272","192.168.0.104","192.168.0.105","TCP","62","80  >  59976 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"2413","51.833319","192.168.0.105","192.168.0.104","TCP","54","62926  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"2414","51.836978","192.168.0.105","192.168.0.104","TCP","54","59976  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"2415","51.840321","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"2416","51.845847","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"2417","51.905807","192.168.0.105","192.168.0.104","TCP","54","59976  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"2418","51.905850","192.168.0.104","192.168.0.105","TCP","54","80  >  59976 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2419","51.905915","192.168.0.104","192.168.0.105","TCP","54","80  >  59976 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2420","51.911119","192.168.0.105","192.168.0.104","TCP","62","53404  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"2421","51.911181","192.168.0.104","192.168.0.105","TCP","62","80  >  53404 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"2422","51.940176","192.168.0.105","192.168.0.104","TCP","54","59976  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"2423","51.946184","192.168.0.105","192.168.0.104","TCP","54","53404  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"2424","51.950245","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"2425","51.960574","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"2426","52.021406","192.168.0.105","192.168.0.104","TCP","54","53404  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"2427","52.021452","192.168.0.104","192.168.0.105","TCP","54","80  >  53404 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2428","52.021545","192.168.0.104","192.168.0.105","TCP","54","80  >  53404 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2429","52.029187","192.168.0.105","192.168.0.104","TCP","62","61226  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"2430","52.029270","192.168.0.104","192.168.0.105","TCP","62","80  >  61226 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"2431","52.048399","192.168.0.105","192.168.0.104","TCP","54","53404  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"2432","52.073460","192.168.0.105","192.168.0.104","TCP","54","61226  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"2433","52.076748","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"2434","52.084782","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"2435","52.130692","192.168.0.105","192.168.0.104","TCP","54","61226  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"2436","52.130726","192.168.0.104","192.168.0.105","TCP","54","80  >  61226 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2437","52.130809","192.168.0.104","192.168.0.105","TCP","54","80  >  61226 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2438","52.159192","192.168.0.105","192.168.0.104","TCP","62","49830  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"2439","52.159250","192.168.0.104","192.168.0.105","TCP","62","80  >  49830 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"2440","52.163011","192.168.0.105","192.168.0.104","TCP","54","61226  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"2441","52.171518","192.168.0.105","192.168.0.104","TCP","54","49830  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"2442","52.175581","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"2443","52.184060","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"2444","52.245600","192.168.0.105","192.168.0.104","TCP","54","49830  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"2445","52.245682","192.168.0.104","192.168.0.105","TCP","54","80  >  49830 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2446","52.245791","192.168.0.104","192.168.0.105","TCP","54","80  >  49830 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2447","52.253573","192.168.0.105","192.168.0.104","TCP","62","61604  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"2448","52.253720","192.168.0.104","192.168.0.105","TCP","62","80  >  61604 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"2449","52.271598","192.168.0.105","192.168.0.104","TCP","54","49830  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"2450","52.280576","192.168.0.105","192.168.0.104","TCP","54","61604  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"2451","52.286784","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"2452","52.308385","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"2453","52.353433","192.168.0.105","192.168.0.104","TCP","54","61604  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"2454","52.353479","192.168.0.104","192.168.0.105","TCP","54","80  >  61604 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2455","52.353546","192.168.0.104","192.168.0.105","TCP","54","80  >  61604 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2456","52.358401","192.168.0.105","192.168.0.104","TCP","62","64940  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"2457","52.358482","192.168.0.104","192.168.0.105","TCP","62","80  >  64940 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"2458","52.379627","192.168.0.105","192.168.0.104","TCP","54","61604  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"2459","52.381810","192.168.0.105","192.168.0.104","TCP","54","64940  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"2460","52.393881","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"2461","52.417034","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"2462","52.468366","192.168.0.105","192.168.0.104","TCP","54","64940  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"2463","52.468453","192.168.0.104","192.168.0.105","TCP","54","80  >  64940 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2464","52.468561","192.168.0.104","192.168.0.105","TCP","54","80  >  64940 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2465","52.475159","192.168.0.105","192.168.0.104","TCP","62","50373  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"2466","52.475341","192.168.0.104","192.168.0.105","TCP","62","80  >  50373 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"2467","52.500555","192.168.0.105","192.168.0.104","TCP","54","64940  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"2468","52.503276","192.168.0.105","192.168.0.104","TCP","54","50373  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"2469","52.506745","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"2470","52.514760","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"2471","52.578374","192.168.0.105","192.168.0.104","TCP","54","50373  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"2472","52.578417","192.168.0.104","192.168.0.105","TCP","54","80  >  50373 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2473","52.578480","192.168.0.104","192.168.0.105","TCP","54","80  >  50373 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2474","52.586629","192.168.0.105","192.168.0.104","TCP","62","50030  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"2475","52.586681","192.168.0.104","192.168.0.105","TCP","62","80  >  50030 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"2476","52.604632","192.168.0.105","192.168.0.104","TCP","54","50373  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"2477","52.610119","192.168.0.105","192.168.0.104","TCP","54","50030  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"2478","52.613087","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"2479","52.621556","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"2480","52.669113","192.168.0.104","224.0.0.251","MDNS","93","Standard query response 0x0000 A, cache flush 192.168.0.104"
"2481","52.706156","192.168.0.105","192.168.0.104","TCP","54","50030  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"2482","52.706261","192.168.0.104","192.168.0.105","TCP","54","80  >  50030 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2483","52.706379","192.168.0.104","192.168.0.105","TCP","54","80  >  50030 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2484","52.707955","192.168.0.105","192.168.0.104","TCP","62","54022  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"2485","52.708133","192.168.0.104","192.168.0.105","TCP","62","80  >  54022 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"2486","52.733792","192.168.0.105","192.168.0.104","TCP","54","50030  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"2487","52.735604","192.168.0.105","192.168.0.104","TCP","54","54022  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"2488","52.757650","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"2489","52.778760","fe80::a160:a73d:f540:b055","ff02::fb","MDNS","125","Standard query response 0x0000 AAAA, cache flush fe80::a160:a73d:f540:b055"
"2490","52.784745","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"2491","52.810103","192.168.0.105","192.168.0.104","TCP","54","54022  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"2492","52.810154","192.168.0.104","192.168.0.105","TCP","54","80  >  54022 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2493","52.810229","192.168.0.104","192.168.0.105","TCP","54","80  >  54022 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2494","52.812782","192.168.0.105","192.168.0.104","TCP","62","60530  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"2495","52.812850","192.168.0.104","192.168.0.105","TCP","62","80  >  60530 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"2496","52.844077","192.168.0.105","192.168.0.104","TCP","54","54022  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"2497","52.846133","192.168.0.105","192.168.0.104","TCP","54","60530  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"2498","52.850341","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"2499","52.859061","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"2500","52.920807","192.168.0.105","192.168.0.104","TCP","54","60530  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"2501","52.920875","192.168.0.104","192.168.0.105","TCP","54","80  >  60530 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2502","52.920935","192.168.0.104","192.168.0.105","TCP","54","80  >  60530 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"2503","52.924352","192.168.0.105","192.168.0.104","TCP","62","52934  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"2504","52.924400","192.168.0.104","192.168.0.105","TCP","62","80  >  52934 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
